date,SP_PI,SP_RI,TR10Y_RI,TR3M_RI,CPI,INF_EXP,SP,E,D,CAPE,PAY,10Y,3M,CORP,B2P,NTIS,BAA_AAA,CORP_RTN,CAY_PCT,SENT
1886-07-31,5.33,0.051566943,29.7955436,32.1107638,7.056,,5.33,0.305,0.2283,17.84584504,0.74852459,0.03445,,,,,,0.000532557,,
1886-08-31,5.37,0.052114561,29.7507702,32.1910408,7.056,,5.37,0.31,0.2267,17.7239128,0.731290323,0.034575,,,,,,0.00422339,,
1886-09-30,5.51,0.053635875,30.0311933,32.2715184,7.056,,5.51,0.315,0.225,18.14714393,0.714285714,0.0347,,,,,,-0.010893126,,
1886-10-31,5.65,0.055161378,30.2515257,32.3521972,7.056,,5.65,0.32,0.2233,18.56238134,0.6978125,0.034825,,,,,,-0.003613085,,
1886-11-30,5.79,0.05669167,30.4296506,32.4330777,7.056,,5.79,0.325,0.2217,18.96831263,0.682153846,0.03495,,,,,,-0.00200765,,
1886-12-31,5.64,0.055393244,30.5935255,32.5141603,7.154,,5.64,0.33,0.22,18.19405756,0.666666667,0.035075,,,,,,-0.0039196,,
1887-01-31,5.58,0.05497476,30.5480483,32.5954458,7.056,,5.58,0.3325,0.2225,17.5122221,0.669172932,0.0352,,,,,,0.007498276,,
1887-02-28,5.54,0.054752605,30.7574864,32.6769344,7.154,,5.54,0.335,0.225,17.1253666,0.671641791,0.035325,,,,,,-0.003923525,,
1887-03-31,5.67,0.056210662,30.8328842,32.7586267,7.154,,5.67,0.3375,0.2275,17.47321371,0.674074074,0.03545,,,,,,-0.000221272,,
1887-04-30,5.8,0.057673379,31.1344217,32.8405233,7.154,,5.8,0.34,0.23,17.82298364,0.676470588,0.035575,,,,,,-0.006425467,,
1887-05-31,5.9,0.058843262,31.1645755,32.9226246,7.154,,5.9,0.3425,0.2325,18.07544543,0.678832117,0.0357,,,,,,0.004053975,,
1887-06-30,5.73,0.057327793,31.1790493,33.0049311,7.154,,5.73,0.345,0.235,17.70769566,0.68115942,0.035825,,,,,,0.002882275,,
1887-07-31,5.59,0.056120063,30.8027297,33.0874435,7.154,,5.59,0.3475,0.2375,17.43146054,0.683453237,0.03595,,,,,,0.014077252,,
1887-08-31,5.45,0.054907876,30.8635142,33.1701621,7.154,,5.45,0.35,0.24,16.73984961,0.685714286,0.036075,,,,,,-0.001366281,,
1887-09-30,5.38,0.054398219,30.4076367,33.2530875,7.154,,5.38,0.3525,0.2425,16.67662967,0.687943262,0.0362,,,,,,0.01164052,,
1887-10-31,5.2,0.05278063,30.7593476,33.3362202,7.154,,5.2,0.355,0.245,15.88066681,0.690140845,0.036325,,,,,,-0.010136314,,
1887-11-30,5.3,0.054003204,31.0657157,33.4195607,7.252,,5.3,0.3575,0.2475,15.9507122,0.692307692,0.03645,,,,,,-0.002577363,,
1887-12-31,5.27,0.053906498,30.8818948,33.5031096,7.35,,5.27,0.36,0.25,15.45551345,0.694444444,0.036575,,,,,,0.01136463,,
1888-01-31,5.31,0.054522055,31.098069,33.5868674,7.35,,5.31,0.3517,0.2483,15.35866251,0.705999431,0.0367,,,,,,0.002638633,,
1888-02-29,5.28,0.054421389,31.4229465,33.6708346,7.35,,5.28,0.3433,0.2467,15.41817832,0.718613458,0.036516667,,,,,,-0.004280234,,
1888-03-31,5.08,0.052570722,30.9906,33.7550117,7.35,,5.08,0.335,0.245,14.80897237,0.731343284,0.036333333,,,,,,0.015706522,,
1888-04-30,5.1,0.052989684,31.1773809,33.8393992,7.35,,5.1,0.3267,0.2433,15.02010868,0.744719927,0.03615,,,,,,-0.002320242,,
1888-05-31,5.17,0.053923804,31.5820717,33.9239977,7.35,,5.17,0.3183,0.2417,15.38791696,0.759346528,0.035966667,,,,,,-0.007529744,,
1888-06-30,5.01,0.052448761,31.8311122,34.0088077,7.35,,5.01,0.31,0.24,15.07762882,0.774193548,0.035783333,,,,,,-0.002054608,,
1888-07-31,5.14,0.05400387,32.0030498,34.0938297,7.35,,5.14,0.3017,0.2383,15.27964252,0.789857474,0.0356,,,,,,0.002713824,,
1888-08-31,5.25,0.055354952,32.1298069,34.1790643,7.35,,5.25,0.2933,0.2367,15.60291167,0.807023525,0.035416667,,,,,,0.000298938,,
1888-09-30,5.38,0.056917568,32.3795562,34.2645119,7.448,,5.38,0.285,0.235,15.98782882,0.824561404,0.035233333,,,,,,-0.006920824,,
1888-10-31,5.35,0.056786492,32.332757,34.3501732,7.448,,5.35,0.2767,0.2333,15.71594187,0.843151428,0.03505,,,,,,0.004463717,,
1888-11-30,5.24,0.055796437,32.3011364,34.4360487,7.448,,5.24,0.2683,0.2317,15.22374902,0.863585539,0.034866667,,,,,,0.000216051,,
1888-12-31,5.14,0.054909953,32.4124411,34.5221388,7.35,,5.14,0.26,0.23,14.9467483,0.884615385,0.034683333,,,,,,0.007492091,,
1889-01-31,5.24,0.056154571,32.4430355,34.6084441,7.35,,5.24,0.2633,0.2292,15.80228607,0.870489935,0.0345,,,,,,0.006978404,,
1889-02-28,5.3,0.056978368,32.7630042,34.6949652,7.252,,5.3,0.2667,0.2283,16.19272045,0.856017998,0.034475,,,,,,-0.001820903,,
1889-03-31,5.19,0.055977135,33.081698,34.7817026,7.252,,5.19,0.27,0.2275,16.06504536,0.842592593,0.03445,,,,,,-0.006974732,,
1889-04-30,5.18,0.056051785,32.8573375,34.8686569,7.252,,5.18,0.2733,0.2267,16.05010453,0.829491401,0.034425,,,,,,0.011210501,,
1889-05-31,5.32,0.057748993,33.2106415,34.9558285,7.252,,5.32,0.2767,0.2258,16.91542108,0.816046259,0.0344,,,,,,-0.002909796,,
1889-06-30,5.41,0.058913873,33.2594618,35.0432181,7.252,,5.41,0.28,0.225,17.21930294,0.803571429,0.034375,,,,,,0.006093363,,
1889-07-31,5.3,0.057912228,33.2270937,35.1308262,7.252,,5.3,0.2833,0.2242,16.88921449,0.791387222,0.03435,,,,,,0.002611404,,
1889-08-31,5.37,0.058874653,33.1623564,35.2186532,7.252,,5.37,0.2867,0.2233,17.13185398,0.778862923,0.034325,,,,,,0.004718316,,
1889-09-30,5.5,0.060496401,33.1623564,35.3066999,7.252,,5.5,0.29,0.2225,17.35078803,0.767241379,0.0343,,,,,,0.003255479,,
1889-10-31,5.4,0.05959297,33.1780156,35.3949666,7.252,,5.4,0.2933,0.2217,17.0532144,0.75588135,0.034275,,,,,,-0.000697957,,
1889-11-30,5.35,0.059237495,33.1453922,35.483454,7.252,,5.35,0.2967,0.2208,16.90602117,0.744186047,0.03425,,,,,,0.001670555,,
1889-12-31,5.32,0.05910344,33.1793206,35.5721627,7.252,,5.32,0.3,0.22,16.61033808,0.733333333,0.034225,,,,,,0.001437478,,
1890-01-31,5.38,0.059951821,33.0464764,35.6610931,7.35,,5.38,0.2992,0.22,17.22007198,0.735294118,0.0342,,,,,,0.009254292,,
1890-02-28,5.32,0.059464521,32.4559145,35.7502458,7.35,,5.32,0.2983,0.22,17.02681498,0.737512571,0.034366667,,,,,,0.021438694,,
1890-03-31,5.28,0.059202832,32.2415234,35.8396214,7.35,,5.28,0.2975,0.22,16.90112229,0.739495798,0.034533333,,,,,,0.008749135,,
1890-04-30,5.39,0.060623577,32.3741347,35.9292205,7.35,,5.39,0.2967,0.22,17.25785454,0.74148972,0.0347,,,,,,-0.000447348,,
1890-05-31,5.62,0.063396954,32.3900479,36.0190435,7.35,,5.62,0.2958,0.22,17.78643049,0.743745774,0.034866667,,,,,,0.00333359,,
1890-06-30,5.58,0.063134567,32.456353,36.1090911,7.35,,5.58,0.295,0.22,17.68436084,0.745762712,0.035033333,,,,,,0.000271883,,
1890-07-31,5.54,0.062881527,32.8240358,36.1993639,7.35,,5.54,0.2942,0.22,17.58929544,0.747790619,0.0352,,,,,,-0.008598411,,
1890-08-31,5.41,0.061604002,33.1262041,36.2898623,7.35,,5.41,0.2933,0.22,16.59679113,0.750085237,0.035366667,,,,,,-0.008520101,,
1890-09-30,5.32,0.060779078,33.4925497,36.3805869,7.448,,5.32,0.2925,0.22,16.169702,0.752136752,0.035533333,,,,,,-0.00931264,,
1890-10-31,5.08,0.058222883,33.2742079,36.4715384,7.448,,5.08,0.2917,0.22,15.48284916,0.75419952,0.0357,,,,,,0.00813008,,
1890-11-30,4.71,0.054170728,33.2903814,36.5627172,7.448,,4.71,0.2908,0.22,14.74504349,0.7565337,0.035866667,,,,,,-0.001215516,,
1890-12-31,4.6,0.053098259,33.0383449,36.654124,7.35,,4.6,0.29,0.22,14.44299123,0.75862069,0.036033333,,,,,,0.007051023,,
1891-01-31,4.84,0.056064143,32.8508197,36.7457594,7.448,,4.84,0.2942,0.22,15.42898009,0.747790619,0.0362,,,,,,0.018355645,,
1891-02-28,4.9,0.056954972,32.8847916,36.8376237,7.448,,4.9,0.2983,0.22,15.47652233,0.737512571,0.036183333,,,,,,0.003054991,,
1891-03-31,4.81,0.056108269,33.0206791,36.9297178,7.448,,4.81,0.3025,0.22,15.05162336,0.727272727,0.036166667,,,,,,-0.004860776,,
1891-04-30,4.97,0.058175635,33.4317248,37.0220421,7.448,,4.97,0.3067,0.22,15.40894513,0.717313336,0.03615,,,,,,-0.00965693,,
1891-05-31,4.95,0.058146254,33.4317248,37.1145972,7.448,,4.95,0.3108,0.22,15.56649523,0.707850708,0.036133333,,,,,,0.00106795,,
1891-06-30,4.85,0.057180953,33.4317248,37.2073837,7.448,,4.85,0.315,0.22,15.6582114,0.698412698,0.036116667,,,,,,-0.000945385,,
1891-07-31,4.77,0.056450997,32.3445025,37.3004022,7.35,,4.77,0.3192,0.22,15.61791924,0.689223058,0.0361,,,,,,0.037064277,,
1891-08-31,4.93,0.058555544,32.2574695,37.3936532,7.35,,4.93,0.3233,0.22,16.16399851,0.680482524,0.036083333,,,,,,0.006754766,,
1891-09-30,5.33,0.063514885,32.5337647,37.4871373,7.448,,5.33,0.3275,0.22,17.71126141,0.671755725,0.036066667,,,,,,-0.002525918,,
1891-10-31,5.33,0.063723426,32.4640997,37.5808551,7.448,,5.33,0.3317,0.22,17.71656859,0.663249925,0.03605,,,,,,0.00974485,,
1891-11-30,5.25,0.062978292,32.4989324,37.6748073,7.448,,5.25,0.3358,0.22,17.67173917,0.655151876,0.036033333,,,,,,0.005542756,,
1891-12-31,5.41,0.065114497,32.7608745,37.7689943,7.35,,5.41,0.34,0.22,18.206303,0.647058824,0.036016667,,,,,,-0.000518747,,
1892-01-31,5.51,0.066534731,32.5518781,37.8476797,7.35,,5.51,0.3425,0.2217,19.0163884,0.64729927,0.036,,,,,,0.01436192,,
1892-02-29,5.52,0.066874336,32.8498098,37.9107592,7.35,,5.52,0.345,0.2233,19.03642504,0.647246377,0.036125,,,,,,-0.002959184,,
1892-03-31,5.58,0.067823751,32.9903437,37.9739438,7.35,,5.58,0.3475,0.225,19.73805485,0.647482014,0.03625,,,,,,-0.001043323,,
1892-04-30,5.57,0.067926185,32.885454,38.0372337,7.35,,5.57,0.35,0.2267,19.94326524,0.647714286,0.036375,,,,,,0.008639689,,
1892-05-31,5.57,0.068151473,33.1675197,38.1006291,7.35,,5.57,0.3525,0.2283,19.91146521,0.647659574,0.0365,,,,,,-0.002816233,,
1892-06-30,5.54,0.068010923,33.3815494,38.1641301,7.252,,5.54,0.355,0.23,19.7692844,0.647887324,0.036625,,,,,,-0.001426962,,
1892-07-31,5.54,0.068235926,33.0442046,38.227737,7.252,,5.54,0.3575,0.2317,19.21188643,0.648111888,0.03675,,,,,,0.015039317,,
1892-08-31,5.62,0.069446251,33.2043291,38.3073781,7.252,,5.62,0.36,0.2333,19.2043038,0.648055556,0.036875,,,,,,-0.001828435,,
1892-09-30,5.48,0.067941994,32.8654948,38.4031466,7.252,,5.48,0.3625,0.235,18.69427181,0.648275862,0.037,,,,,,0.010381902,,
1892-10-31,5.59,0.069533925,33.0991358,38.4991544,7.252,,5.59,0.365,0.2367,19.04021492,0.648493151,0.037125,,,,,,-0.003174661,,
1892-11-30,5.57,0.069518983,33.1178848,38.5954023,7.252,,5.57,0.3675,0.2383,18.46331269,0.648435374,0.03725,,,,,,0.002494771,,
1892-12-31,5.51,0.069004516,32.973662,38.6918908,7.252,,5.51,0.37,0.24,18.01300925,0.648648649,0.037375,,,,,,0.006711405,,
1893-01-31,5.61,0.070499253,33.0274943,38.7886205,7.35,,5.61,0.3608,0.2408,17.65664371,0.667405765,0.0375,,,,,,0.004146879,,
1893-02-28,5.51,0.069488393,32.8456248,38.8855921,7.35,,5.51,0.3517,0.2417,17.12519385,0.687233438,0.037458333,,,,,,0.011901712,,
1893-03-31,5.31,0.067219483,33.0274943,38.9828061,7.35,,5.31,0.3425,0.2425,16.89958903,0.708029197,0.037416667,,,,,,-0.004638231,,
1893-04-30,5.31,0.067470436,33.230064,39.0802631,7.35,,5.31,0.3333,0.2433,17.10254158,0.729972997,0.037375,,,,,,-0.002751159,,
1893-05-31,4.84,0.061744983,33.0832751,39.1616803,7.35,,4.84,0.3242,0.2442,15.78098731,0.753238742,0.037333333,,,,,,0.003853086,,
1893-06-30,4.61,0.059058316,32.5504315,39.2595845,7.35,,4.61,0.315,0.245,15.41650386,0.777777778,0.037291667,,,,,,0.013938942,,
1893-07-31,4.18,0.05379729,32.4763682,39.3577335,7.35,,4.18,0.3058,0.2458,14.34985418,0.803793329,0.03725,,,,,,-0.005923355,,
1893-08-31,4.08,0.052754884,32.6615242,39.4561278,7.35,,4.08,0.2967,0.2467,14.58805654,0.831479609,0.037208333,,,,,,-0.010783498,,
1893-09-30,4.37,0.056753238,33.1058987,39.5547681,7.35,,4.37,0.2875,0.2475,15.01206908,0.860869565,0.037166667,,,,,,0.002489223,,
1893-10-31,4.5,0.058674829,33.255361,39.6206927,7.35,,4.5,0.2783,0.2483,15.27179415,0.892202659,0.037125,,,,,,0.004464254,,
1893-11-30,4.57,0.059822423,33.8158446,39.6702186,7.35,,4.57,0.2692,0.2492,15.9424114,0.925705795,0.037083333,,,,,,-0.004657401,,
1893-12-31,4.41,0.057963225,34.2268659,39.7074094,7.252,,4.41,0.26,0.25,15.61269434,0.961538462,0.037041667,,,,,,-0.002904177,,
1894-01-31,4.32,0.057010736,34.1137808,39.7404989,7.154,,4.32,0.2517,0.2467,15.73986935,0.980135081,0.037,,,,,,0.007653711,,
1894-02-28,4.38,0.058022683,34.4168469,39.773616,7.154,,4.38,0.2433,0.2433,16.2027366,1,0.0368,,,,,,-0.000805495,,
1894-03-31,4.51,0.059965375,34.5284234,39.8109038,7.154,,4.51,0.235,0.24,17.18762209,1.021276596,0.0366,,,,,,0.003759589,,
1894-04-30,4.57,0.06098442,34.8706654,39.8482265,7.056,,4.57,0.2267,0.2367,17.43484908,1.04411116,0.0364,,,,,,-0.002305108,,
1894-05-31,4.4,0.058937505,34.7185578,39.8855842,7.056,,4.4,0.2183,0.2333,16.80875192,1.068712781,0.0362,,,,,,0.007634311,,
1894-06-30,4.34,0.058355205,34.8706654,39.9188222,7.056,,4.34,0.21,0.23,16.6063197,1.095238095,0.036,,,,,,-0.0011047,,
1894-07-31,4.25,0.057365558,35.1008359,39.9520879,7.056,,4.25,0.2017,0.2267,16.28967971,1.123946455,0.0358,,,,,,-0.004271697,,
1894-08-31,4.41,0.059751895,35.1391975,39.9853813,7.056,,4.41,0.1933,0.2233,16.45777707,1.155199172,0.0356,,,,,,0.004585313,,
1894-09-30,4.48,0.060926446,35.2926438,40.0187024,7.056,,4.48,0.185,0.22,16.52231544,1.189189189,0.0354,,,,,,0.001768962,,
1894-10-31,4.34,0.059247272,35.4861342,40.0520514,7.056,,4.34,0.1767,0.2167,16.50290421,1.226372383,0.0352,,,,,,0.001345946,,
1894-11-30,4.34,0.059470437,35.7183227,40.0896002,7.056,,4.34,0.1683,0.2133,16.54278445,1.267379679,0.035,,,,,,-0.000463854,,
1894-12-31,4.3,0.059147209,35.7183227,40.1438882,7.056,,4.3,0.16,0.21,16.67246633,1.3125,0.0348,,,,,,0.003665353,,
1895-01-31,4.25,0.058681597,35.3279585,40.1815231,7.056,,4.25,0.1675,0.2083,16.52444394,1.24358209,0.0346,,,,,,0.013878049,,
1895-02-28,4.19,0.058077814,34.8204851,40.2233788,7.056,,4.19,0.175,0.2067,16.33123769,1.181142857,0.034716667,,,,,,0.014702738,,
1895-03-31,4.19,0.058301413,35.2311482,40.3071775,7.056,,4.19,0.1825,0.205,16.36462543,1.123287671,0.034833333,,,,,,-0.009438304,,
1895-04-30,4.37,0.061020857,35.3493047,40.3659588,7.056,,4.37,0.19,0.2033,16.38754382,1.07,0.03495,,,,,,-0.000270499,,
1895-05-31,4.61,0.064584544,35.5856179,40.4080067,7.056,,4.61,0.1975,0.2017,17.08036955,1.021265823,0.035066667,,,,,,0.001420066,,
1895-06-30,4.7,0.066055022,35.7825456,40.4500984,7.056,,4.7,0.205,0.2,17.20741354,0.975609756,0.035183333,,,,,,0.003407933,,
1895-07-31,4.72,0.066542855,35.8413548,40.4922339,7.056,,4.72,0.2125,0.1983,17.54601465,0.933176471,0.0353,,,,,,0.004369591,,
1895-08-31,4.79,0.067737373,35.8032088,40.5259774,7.056,,4.79,0.22,0.1967,18.07407255,0.894090909,0.035416667,,,,,,0.008571261,,
1895-09-30,4.82,0.068371212,35.8413548,40.5850778,7.056,,4.82,0.2275,0.195,18.20033595,0.857142857,0.035533333,,,,,,0.001852022,,
1895-10-31,4.75,0.067588827,35.8814461,40.6569472,7.056,,4.75,0.235,0.1933,17.94470662,0.822553191,0.03565,,,,,,0.001406796,,
1895-11-30,4.59,0.065523871,35.9616281,40.7247088,7.056,,4.59,0.2425,0.1917,17.34299899,0.790515464,0.035766667,,,,,,-0.000255848,,
1895-12-31,4.32,0.061878174,35.9423844,40.8265206,6.958,,4.32,0.25,0.19,16.54841516,0.76,0.035883333,,,,,,-0.000959959,,
1896-01-31,4.27,0.061358219,35.4359129,40.9285869,6.958,,4.27,0.2467,0.1892,16.57622483,0.766923389,0.036,,,,,,0.012890577,,
1896-02-29,4.45,0.064139247,35.551339,41.0309083,6.958,,4.45,0.2433,0.1883,17.51540335,0.773941636,0.035833333,,,,,,0.004095994,,
1896-03-31,4.38,0.063340749,35.9553315,41.1334856,6.958,,4.38,0.24,0.1875,17.23236271,0.78125,0.035666667,,,,,,-0.008191248,,
1896-04-30,4.42,0.064133333,36.282373,41.2277498,6.958,,4.42,0.2367,0.1867,17.64369938,0.788762146,0.0355,,,,,,-0.005282965,,
1896-05-31,4.4,0.064050627,36.3599837,41.2964628,6.958,,4.4,0.2333,0.1858,17.82826689,0.796399486,0.035333333,,,,,,0.003024873,,
1896-06-30,4.32,0.063098835,36.4181908,41.3566868,6.958,,4.32,0.23,0.185,17.77757862,0.804347826,0.035166667,,,,,,0.002989087,,
1896-07-31,4.04,0.059223495,35.6226949,41.4169986,6.958,,4.04,0.2267,0.1842,16.6371001,0.812527569,0.035,,,,,,0.017782821,,
1896-08-31,3.81,0.05606689,35.1920892,41.5205411,6.958,,3.81,0.2233,0.1833,15.70337055,0.820868786,0.034833333,,,,,,-0.000498485,,
1896-09-30,4.01,0.059223454,36.1707346,41.6243424,6.958,,4.01,0.22,0.1825,16.54433994,0.829545455,0.034666667,,,,,,-0.017810847,,
1896-10-31,4.1,0.060761061,36.5621928,41.7284033,6.958,,4.1,0.2167,0.1817,16.4388668,0.838486387,0.0345,,,,,,-0.003674307,,
1896-11-30,4.38,0.065120474,37.7269716,41.8153375,6.958,,4.38,0.2133,0.1808,17.08942524,0.847632443,0.034333333,,,,,,-0.019547205,,
1896-12-31,4.22,0.062951306,37.8059396,41.8850297,6.958,,4.22,0.21,0.18,16.50140418,0.857142857,0.034166667,,,,,,0.005575727,,
1897-01-31,4.22,0.063161143,38.5561358,41.941749,6.958,,4.22,0.2183,0.18,17.02652128,0.824553367,0.034,,,,,,-0.012053988,,
1897-02-28,4.18,0.062777257,39.0537646,41.9985451,6.958,,4.18,0.2267,0.18,16.89402588,0.794000882,0.033958333,,,,,,-0.007156111,,
1897-03-31,4.19,0.06314192,39.2926256,42.0554182,6.958,,4.19,0.235,0.18,16.95803072,0.765957447,0.033916667,,,,,,0.002091177,,
1897-04-30,4.06,0.061393943,39.5115815,42.1036067,6.958,,4.06,0.2433,0.18,16.69685743,0.739827374,0.033875,,,,,,-0.003082664,,
1897-05-31,4.08,0.061908715,39.451381,42.1518504,6.958,,4.08,0.2517,0.18,17.04775513,0.715137068,0.033833333,,,,,,0.006255663,,
1897-06-30,4.27,0.065005532,39.9931853,42.1913677,6.86,,4.27,0.26,0.18,17.85049728,0.692307692,0.033791667,,,,,,-0.007416073,,
1897-07-31,4.46,0.06811306,40.3945218,42.2309221,6.86,,4.46,0.2683,0.18,18.65197576,0.670890794,0.03375,,,,,,-0.003746195,,
1897-08-31,4.75,0.072753517,40.5765716,42.2793117,6.958,,4.75,0.2767,0.18,19.00639601,0.650524033,0.033708333,,,,,,-0.002798557,,
1897-09-30,4.98,0.076487985,40.6170268,42.38501,6.958,,4.98,0.285,0.18,19.37237029,0.631578947,0.033666667,,,,,,0.001605553,,
1897-10-31,4.82,0.074243378,41.1429444,42.4556517,6.958,,4.82,0.2933,0.18,19.02803122,0.613706103,0.033625,,,,,,-0.009699398,,
1897-11-30,4.65,0.071842694,41.7749715,42.5175662,6.958,,4.65,0.3017,0.18,18.3584481,0.596619158,0.033583333,,,,,,-0.010354867,,
1897-12-31,4.75,0.073604804,42.1011792,42.6238601,6.958,,4.75,0.31,0.18,18.74875766,0.580645161,0.033541667,,,,,,-0.000175736,,
1898-01-31,4.88,0.075836026,42.1215672,42.6860199,6.958,,4.88,0.3133,0.1817,19.24900002,0.579955314,0.0335,,,,,,0.004703306,,
1898-02-28,4.87,0.075902621,41.4846087,42.783842,6.958,,4.87,0.3167,0.1833,18.91813189,0.578781181,0.033291667,,,,,,0.018127167,,
1898-03-31,4.65,0.072699632,40.0874054,42.8596051,6.958,,4.65,0.32,0.185,18.04217492,0.578125,0.033083333,,,,,,0.029495649,,
1898-04-30,4.57,0.07167514,39.4504451,42.9488959,6.958,,4.57,0.3233,0.1867,17.70508943,0.577482215,0.032875,,,,,,0.011551128,,
1898-05-31,4.87,0.076608159,40.3206754,42.9981082,6.958,,4.87,0.3267,0.1883,17.59563527,0.576369758,0.032666667,,,,,,-0.014997345,,
1898-06-30,5.06,0.07982582,40.9422685,43.0428979,6.958,,5.06,0.33,0.19,19.54481748,0.575757576,0.032458333,,,,,,-0.006923233,,
1898-07-31,5.08,0.08037909,42.0196966,43.0877343,6.958,,5.08,0.3333,0.1917,19.85894301,0.575157516,0.03225,,,,,,-0.01884849,,
1898-08-31,5.27,0.083621653,42.520927,43.1595472,6.958,,5.27,0.3367,0.1933,20.54491518,0.574101574,0.032041667,,,,,,-0.006047973,,
1898-09-30,5.26,0.083708498,42.5418115,43.267446,6.958,,5.26,0.34,0.195,20.44273286,0.573529412,0.031833333,,,,,,0.00130256,,
1898-10-31,5.15,0.082205863,42.6462342,43.3305444,6.958,,5.15,0.3433,0.1967,19.94719983,0.572968249,0.031625,,,,,,0.003497746,,
1898-11-30,5.32,0.085176336,42.8356793,43.4117891,7.056,,5.32,0.3467,0.1983,20.52741632,0.571964234,0.031416667,,,,,,0.002136509,,
1898-12-31,5.65,0.090722164,43.2356193,43.5112745,7.056,,5.65,0.35,0.2,21.40363199,0.571428571,0.031208333,,,,,,-0.002952472,,
1899-01-31,6.08,0.09788458,43.5513614,43.601923,7.154,,6.08,0.3608,0.2008,22.93280742,0.55654102,0.031,,,,,,0.00019439,,
1899-02-28,6.31,0.101839726,43.6150041,43.6927603,7.154,,6.31,0.3717,0.2017,23.04811755,0.542641916,0.031041667,,,,,,0.001347818,,
1899-03-31,6.4,0.103542757,43.7634987,43.8019922,7.252,,6.4,0.3825,0.2025,23.27968225,0.529411765,0.031083333,,,,,,-0.000266014,,
1899-04-30,6.48,0.105086904,44.1029151,43.9114972,7.252,,6.48,0.3933,0.2033,23.15242153,0.516908213,0.031125,,,,,,-0.001356262,,
1899-05-31,6.21,0.100961732,44.3594531,44.021276,7.252,,6.21,0.4042,0.2042,22.09126936,0.505195448,0.031166667,,,,,,6.18E-05,,
1899-06-30,6.07,0.09893727,44.7228799,44.1313291,7.252,,6.07,0.415,0.205,21.21209193,0.493975904,0.031208333,,,,,,-0.004217224,,
1899-07-31,6.28,0.102630542,44.4663433,44.2416575,7.252,,6.28,0.4258,0.2058,21.56142563,0.483325505,0.03125,,,,,,0.007261328,,
1899-08-31,6.44,0.105515463,44.918763,44.3476531,7.252,,6.44,0.4367,0.2067,21.72623737,0.473322647,0.031291667,,,,,,-0.008713379,,
1899-09-30,6.37,0.104636435,44.8972192,44.4585222,7.35,,6.37,0.4475,0.2075,20.59114051,0.463687151,0.031333333,,,,,,0.000822171,,
1899-10-31,6.34,0.104423094,44.8972192,44.5696685,7.35,,6.34,0.4583,0.2083,20.15371346,0.454505782,0.031375,,,,,,0.000129891,,
1899-11-30,6.46,0.106684175,45.4834036,44.6810927,7.35,,6.46,0.4692,0.2092,20.19645752,0.445865303,0.031416667,,,,,,-0.011514515,,
1899-12-31,6.02,0.099705244,46.547216,44.7927954,7.35,,6.02,0.48,0.21,18.51264964,0.4375,0.031458333,,,,,,-0.023531334,,
1/31/1900,6.1,0.1013417,46.547216,44.9047774,7.448,,6.1,0.48,0.2175,18.67427536,0.453125,0.0315,,,,,,0.00631129,,
2/28/1900,6.21,0.1034839,47.0721828,45.0170394,7.448,,6.21,0.48,0.225,18.70379742,0.46875,0.031458333,,,,,,-0.005240819,,
3/31/1900,6.26,0.1046309,47.5315303,45.129582,7.448,,6.26,0.48,0.2325,18.77579342,0.484375,0.031416667,,,,,,-0.005378243,,
4/30/1900,6.34,0.1062939,46.7659511,45.2424059,7.448,,6.34,0.48,0.24,18.93640203,0.5,0.031375,,,,,,0.020882779,,
5/31/1900,6.04,0.1015908,47.5152664,45.3555119,7.448,,6.04,0.48,0.2475,18.40319702,0.515625,0.031333333,,,,,,-0.015246642,,
6/30/1900,5.86,0.098891,47.4932278,45.4689007,7.448,,5.86,0.48,0.255,17.99271158,0.53125,0.031291667,,,,,,0.002564352,,
7/31/1900,5.86,0.0992157,47.2948802,45.582573,7.448,,5.86,0.48,0.2625,17.68954547,0.546875,0.03125,,,,,,0.00758897,,
8/31/1900,5.94,0.1009062,47.2504724,45.6965294,7.448,,5.94,0.48,0.27,18.06961467,0.5625,0.031208333,,,,,,0.004268606,,
9/30/1900,5.8,0.0988761,47.6279433,45.8107707,7.448,,5.8,0.48,0.2775,17.34187415,0.578125,0.031166667,,,,,,-0.004822534,,
10/31/1900,6.01,0.1028224,47.6501475,45.9252977,7.448,,6.01,0.48,0.285,18.10239878,0.59375,0.031125,,,,,,0.002782133,,
11/30/1900,6.48,0.1112348,48.880552,46.0401109,7.448,,6.48,0.48,0.2925,19.4195846,0.609375,0.031083333,,,,,,-0.020293483,,
12/31/1900,6.87,0.1183049,49.4174551,46.1552112,7.448,,6.87,0.48,0.3,20.74405116,0.625,0.031041667,,,,,,-0.005151958,,
1/31/1901,7.07,0.1221183,49.5740518,46.2705992,7.448,,7.07,0.4817,0.3017,20.97858183,0.626323438,0.031,,,,,,0.00116958,,
2/28/1901,7.25,0.1255989,49.934588,46.3862757,7.448,,7.25,0.4833,0.3033,21.67914985,0.627560521,0.031066667,,,,,,-0.00245651,,
3/31/1901,7.51,0.1304587,49.7543187,46.5022414,7.546,,7.51,0.485,0.305,22.34758395,0.628865979,0.031133333,,,,,,0.007024404,,
4/30/1901,8.14,0.1417526,50.1373909,46.618497,7.546,,8.14,0.4867,0.3067,24.40971699,0.630162318,0.0312,,,,,,-0.005101548,,
