year_month,Mkt-RF,SMB,HML,RF,MOM,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Lo PRIOR,PRIOR 2,PRIOR 3,PRIOR 4,PRIOR 5,PRIOR 6,PRIOR 7,PRIOR 8,PRIOR 9,Hi PRIOR
194204,   -4.37,   -0.60,    2.09,    0.01,  -0.79,  -5.1224,  -3.9776,  -4.0887,  -4.5081,  -4.7639,  -6.5846,  -5.7370,  -4.6372,  -3.4592,  -4.7737,  -5.2845,  -4.7029,  -4.6300,  -5.3043,  -4.1228,  -7.1387,  -5.8629,  -4.5668,  -5.7253,  -3.5164,  -3.3395,  -6.4821,  -3.5631,  -3.1755,  -0.1644,   0.73,  -4.65,  -3.99,  -3.90,  -6.58,  -3.76,  -5.53,  -6.00,  -4.96,  -2.18
194205,    5.94,   -3.05,   -2.65,    0.03,  -4.71,  -5.9652,   0.5333,   1.7706,  -2.6621,   0.3074,  -0.2301,   0.6088,   0.8463,   4.8183,  -0.5729,   0.5363,   2.2761,   2.3349,   4.3849,  -0.7044,   4.4726,   4.5950,   4.5734,   1.7902,   4.2808,   8.2427,   6.2671,   5.3916,   2.1820,  -4.6572,   9.49,  10.72,   6.30,   6.56,   4.20,   7.11,   5.33,   0.58,   3.83,   1.11
194206,    2.69,   -1.22,    0.54,    0.02,  -1.32,   3.1542,   0.7434,  -1.3829,   3.8669,   3.5838,   1.7300,   3.9227,   0.2365,   2.3233,   0.8942,   2.5057,   1.7442,   0.8132,   1.9506,   1.3919,   3.8835,   2.7316,   2.0020,   1.7978,  -0.5836,   4.4703,   0.8745,   2.0638,   3.0515,   5.7075,   2.53,   5.04,   1.46,   3.60,   3.20,   1.93,   4.68,   1.61,   1.66,   1.51
194207,    3.51,   -0.16,    2.40,    0.03,   0.77,   6.0767,   5.7467,   7.9002,   2.3307,   7.7684,   3.5955,   3.0593,   4.1283,   2.4739,   6.9865,   4.1347,   4.5599,   3.0521,   4.4204,   3.7348,   4.1441,   3.3617,   5.0286,   5.1524,   9.3443,   1.9632,   4.3718,   3.0134,   5.8977,   7.8518,   2.86,   0.55,   3.99,   2.49,   3.20,   4.97,   5.09,   2.18,   4.03,   8.11
194208,    1.80,   -0.09,    1.33,    0.03,  -0.13,   1.0916,   5.0789,   1.8442,   1.9559,   1.1554,  -0.1094,   2.9462,   3.7269,   3.1339,   2.3596,   5.8611,   2.8608,   0.8673,   2.1109,   3.9947,   2.9389,   1.4372,   2.2346,   1.1422,   2.7570,   1.1782,   1.9687,   1.1525,   4.0437,   5.5225,   2.02,   1.09,   3.22,   1.57,   1.31,   2.05,   1.47,   2.01,   2.76,   1.47
194209,    2.61,    0.66,    2.39,    0.03,  -0.64,   6.8462,   8.7763,   1.6295,   8.1876,   9.0701,   4.9113,   1.8767,   4.7807,   4.4659,   3.2789,   1.3616,   2.0221,   1.4447,   3.8915,   3.7826,   2.5300,   3.2600,   3.0894,   2.4406,   6.9219,   2.9776,   2.6872,   1.4682,   2.2613,   5.6691,   5.22,   2.73,   3.26,   1.52,   2.13,   3.14,   2.66,   2.58,   2.99,   5.21
194210,    6.82,    1.82,    6.47,    0.03,  -4.01,   1.4652,  11.6168,  16.1034,   9.1272,  12.0135,  10.5627,   7.8693,   6.8811,  10.2887,  19.5671,  11.3455,   6.2576,   9.3862,   8.7918,  14.1847,   7.2399,   7.3447,   6.4236,  10.3868,  14.0075,   4.9746,   5.3643,   9.8727,  10.5921,  13.3827,  14.13,  10.99,   7.38,   6.46,   6.63,   5.42,   5.99,   6.68,   7.76,   7.63
194211,    0.15,   -1.54,   -4.24,    0.03,  -0.97,   8.6365,  -1.4816,  -7.1496,  -1.1007,  -6.2147,   0.4423,  -2.0269,  -0.7651,  -3.7694,  -5.9642,  -1.7581,  -1.4560,  -1.3289,  -0.0297,  -2.4016,   0.3439,  -0.3748,  -0.8417,  -2.5664,  -1.3338,   1.0607,   1.9623,   0.4714,  -4.0623,  -6.5417,  -1.50,   0.49,   2.67,  -0.15,  -1.01,  -1.33,   0.65,  -0.92,  -1.13,  -1.55
194212,    5.12,   -2.49,    0.56,    0.03,   3.06,  -4.8400,   0.7300,   3.2690,  -0.8720,  -1.0284,   1.6601,   5.6927,   2.9819,   2.0292,   5.1354,   3.7105,   2.3702,   3.0108,   5.0784,   3.4818,   6.6039,   4.6628,   5.0867,   4.7176,   6.3378,   5.8747,   3.8677,   6.3719,   6.8995,   3.8265,   2.88,   3.50,   2.39,   4.74,   8.12,   4.75,   7.52,   7.90,   5.42,   6.43
194301,    7.13,    8.78,    8.23,    0.03,  -0.36,  32.1429,  25.2150,  21.4595,  20.5994,  32.6048,  13.4680,  12.0601,  12.5897,  18.7468,  24.5302,   6.9825,   9.8214,  13.6166,  12.5303,  21.2499,   4.8187,   8.6398,   8.7749,  12.4513,  12.1093,   5.6089,   5.4782,   8.2976,   7.6214,  11.7864,  10.94,   7.68,   7.50,   4.83,   8.43,   7.95,   7.23,   6.01,   8.21,   8.93
194302,    6.15,    4.84,    6.51,    0.03,  -1.46,  17.1043,  17.4252,  12.0694,  17.7644,  26.8748,  16.4955,   9.4629,   6.9992,  12.5006,  15.3095,   6.3572,   7.3797,   9.5516,  10.0786,  19.4919,   4.9052,   6.7576,   7.1271,   9.9747,  11.6481,   3.5703,   6.1981,   8.3024,   9.7848,  12.3767,  15.10,   4.29,   5.52,   6.17,   6.17,   3.76,   5.90,   5.11,   8.49,   9.31
194303,    6.01,    5.03,    5.48,    0.03,   4.74,  20.8898,  -0.1783,  16.2385,  15.8579,  15.1769,  13.8978,  11.8578,  15.2447,  13.2743,  19.3137,   9.2568,   7.5421,   9.8920,  12.3963,  14.4329,   8.8494,   7.3655,   8.5549,  11.4263,  14.9526,   3.6248,   4.7196,   7.5058,   7.8241,  10.6916,   9.09,   6.74,   2.68,   6.46,   3.99,   5.85,   5.31,   9.31,   9.86,  12.49
194304,    0.81,    2.06,    5.86,    0.03,   6.18,   5.7137,   0.8956,   1.0079,   4.7906,  11.7757,  -0.7866,   2.2866,   0.7961,   7.0507,   8.3435,   0.2655,  -0.6235,   2.7833,   3.8007,   8.3473,   0.8604,  -0.4478,   0.5856,   3.3949,  14.6181,  -0.7386,   1.1791,   1.1385,  -0.1360,   3.9760,  -2.73,  -1.68,   1.23,  -0.02,   0.41,  -0.94,   0.97,   2.46,   4.44,  12.73
194305,    5.74,    4.41,    3.28,    0.03,   5.61,   5.7949,   8.5862,  13.0055,  10.6306,  14.9524,  16.3047,  10.5788,   9.3990,   8.2268,  14.8329,   5.1938,   4.8934,   8.1455,   6.3090,  12.9223,   3.1616,   7.0317,   5.5789,   8.5793,  10.0143,   5.3826,   4.5320,   7.0141,   6.0723,   5.0958,   3.82,   5.09,   4.89,   5.77,   5.08,   6.46,   6.59,   6.39,   7.74,  15.59
194306,    1.82,   -1.06,   -0.74,    0.03,  -1.30,   0.9553,   0.7619,  -0.7059,   2.8167,  -1.8988,  -1.2413,   1.7469,   0.0697,   0.9945,   1.6937,   2.8710,   1.3299,   0.8109,   3.3129,  -2.4510,   1.8073,   2.3630,   0.8035,   2.5558,  -3.9434,   2.0144,   3.0891,   0.2838,   0.3804,   0.7517,   2.02,   0.72,   2.96,   3.69,   1.73,   2.90,   1.50,   3.63,   0.97,  -3.65
194307,   -4.77,   -2.41,   -2.27,    0.03,  -4.59, -16.4896,  -1.7745,  -7.9963,  -5.9392,  -7.8279,  -3.4143,  -5.0125,  -5.2699,  -8.8920, -11.7626,  -4.6199,  -6.3585,  -5.5449,  -6.5793,  -9.4204,  -5.2717,  -3.9544,  -6.4300,  -9.0257, -10.3327,  -5.4779,  -3.4555,  -1.8768,  -4.5047,  -4.3526,  -1.83,  -4.93,  -4.46,  -4.04,  -5.50,  -6.15,  -5.79,  -4.55,  -7.79, -13.41
194308,    1.30,   -0.62,   -0.47,    0.03,   0.71,  -6.6784,  -4.3176,  -0.5314,  -1.2555,  -0.8568,   0.5357,  -0.6876,  -0.5048,   0.6597,   2.3386,   2.3382,   0.6073,   0.3387,   2.4900,   0.1933,   2.3678,   1.4041,   0.2978,   0.9876,  -1.3805,   1.4077,   1.4871,   1.7064,   0.3106,   1.1736,   0.58,   0.56,   0.91,   1.78,   3.16,   1.76,   2.80,   0.05,   2.86,  -1.09
194309,    2.40,    1.28,    1.43,    0.03,   1.78,   8.4694,   1.5928,   2.7791,   3.2332,   5.9778,   5.4289,   2.8683,   2.8834,   3.9105,   8.1720,   1.3740,   2.5894,   3.7701,   1.2843,   6.6165,   0.8665,   3.3699,   4.7658,   3.5591,   2.5100,   2.4974,   1.7717,   2.2721,   3.0407,   3.2422,   1.00,   2.07,   2.18,   2.92,   2.87,   2.36,   3.10,   1.64,   3.38,   6.05
194310,   -1.15,    0.58,    1.65,    0.03,  -0.53,  -2.1410,  -0.3058,   0.5018,   2.3948,  -1.7159,  -3.2329,   0.8265,   1.3162,   4.1039,  -2.7601,  -0.8279,  -0.5717,  -0.2500,   0.9779,  -1.6677,  -2.0782,  -1.4465,  -1.4602,   1.5856,   2.4558,  -1.7459,  -1.1333,  -1.0803,   0.5424,  -0.8588,  -0.01,  -1.05,  -0.78,  -1.30,  -1.21,  -1.57,  -2.39,  -0.44,  -1.84,   0.28
194311,   -5.91,   -1.64,   -4.04,    0.03,  -4.72, -14.0126,  -5.3932,  -7.1699, -10.1032, -14.1044,  -7.5148,  -7.8593,  -5.5947,  -4.7079, -14.9092,  -7.0689,  -6.8726,  -8.3138,  -7.8996, -12.8344,  -6.9209,  -5.6578,  -8.0813,  -9.1538, -14.1974,  -4.8076,  -4.2712,  -6.4877,  -7.8801, -12.7680,  -7.61,  -5.29,  -3.63,  -5.23,  -6.45,  -6.65,  -3.80,  -9.06, -11.03, -14.25
194312,    6.36,    3.34,    3.22,    0.03,   5.99,   8.9676,   4.9249,  10.7369,  13.5142,  12.6407,   7.0718,   6.7080,  12.5721,  11.7508,  12.5118,   7.9819,   9.0859,   8.3382,   8.8294,  15.7526,   7.2674,   8.0886,   9.0132,   9.8061,  12.2195,   5.3055,   5.8309,   6.3898,   6.2210,   7.8386,   3.82,   5.93,   4.72,   7.19,   8.00,   6.97,   9.36,  12.23,  12.37,  15.60
194401,    1.74,    2.56,    2.17,    0.03,   0.97,   8.0478,   8.0421,   5.0743,   3.0882,   8.0665,   4.2353,   5.5050,   3.9642,   5.0509,   7.6703,   3.9164,   3.5192,   3.1310,   3.4787,   5.9918,   2.0607,   1.5304,   2.6766,   2.9280,   5.2678,   0.6633,   0.8685,   2.1308,   2.0844,   9.1275,   0.86,   2.40,   1.15,   3.84,   1.37,   1.67,   1.93,   4.69,   1.27,   3.13
194402,    0.37,   -0.10,    0.83,    0.03,   0.34,   4.2091,   1.7977,   2.2485,   2.9407,   4.2063,   2.3804,   0.2378,   1.3429,  -4.7214,   3.8711,   2.8035,   0.9277,  -0.0699,   0.8569,   4.9072,   1.0226,   1.3768,   0.8190,  -1.2296,   6.0236,   0.0969,  -0.1083,   0.6112,   1.4586,   4.7096,   0.93,  -0.68,  -0.40,   1.87,   0.36,   1.35,   0.47,   0.24,   0.21,   0.13
194403,    2.46,    1.71,    3.43,    0.02,   2.61,   8.2516,  11.9394,   5.2890,   5.0888,   7.6327,   1.6276,   2.4395,   3.7273,   4.0308,  14.1541,   2.8764,   3.7459,   4.2537,   4.5427,   4.3338,   1.0504,   2.8605,   2.9328,   5.0542,   2.8128,   2.6772,   1.6917,   1.7438,   3.0072,   5.0739,   0.90,   2.14,   1.83,   2.23,   1.70,   3.33,   3.76,   2.71,   6.63,   7.72
194404,   -1.69,   -1.35,   -1.13,    0.03,   0.52,  -5.4491,   1.3368,  -2.9085,  -1.9945,  -4.1276,  -1.5315,  -1.7929,  -2.7772,  -3.9169,  -5.6214,  -3.0149,  -3.1038,  -3.4738,  -2.2968,  -1.3574,  -2.6616,  -2.0661,  -3.6274,  -2.9054,  -5.2525,  -1.2439,  -1.4340,  -1.5843,  -1.0446,  -1.2181,  -3.88,  -1.83,  -1.65,  -2.27,  -1.45,  -1.60,  -1.03,  -1.05,  -1.76,  -2.42
194405,    5.07,    1.67,    1.02,    0.03,   2.07,   7.4232,   3.1873,  11.8250,   6.2987,   8.9582,   4.8092,   5.9504,   5.5202,   6.0187,   8.0855,   6.0468,   7.2857,   7.0285,   5.7606,   8.9116,   4.7283,   5.7156,   6.1302,   8.7231,   7.9632,   4.4244,   4.6415,   4.5694,   4.4676,   6.9633,   3.36,   3.48,   4.27,   5.69,   3.68,   5.78,   5.87,   6.89,   6.59,   5.92
194406,    5.49,    4.04,    1.82,    0.03,  -5.22,  25.5976,  13.4864,  11.0699,  14.8749,  16.4767,  12.0914,  12.2158,   5.0843,   8.0794,   9.1280,   5.5230,   8.6611,   8.9322,   9.5558,  10.0834,   6.5495,   7.9801,   8.3494,  13.7934,   9.9768,   5.5149,   3.6637,   3.3282,   5.8671,   5.2524,  14.59,  11.53,   5.57,   6.10,   4.69,   4.18,   4.93,   5.38,   5.84,   2.51
194407,   -1.49,    0.55,   -0.43,    0.03,   0.19,  -4.1347,  -2.3762,  -0.7855,   0.9200,  -3.8132,  -0.8906,   0.1697,  -2.3508,  -2.4770,  -1.0670,  -0.1106,  -0.6887,  -0.6024,  -1.4012,  -1.1856,   0.0808,  -1.1469,  -1.3678,  -2.6761,  -0.4568,  -1.9723,  -1.5467,  -1.1749,  -1.1116,  -0.5295,  -2.59,  -1.41,  -1.28,  -1.96,  -1.29,  -0.31,  -2.89,  -1.08,  -1.11,  -2.57
194408,    1.57,    2.41,   -1.63,    0.03,   4.68,   7.1724,   2.4903,   2.0055,   2.6762,   3.2524,   2.8471,   4.2744,   4.5304,   4.6689,  -1.1460,   2.8391,   4.4415,   3.8456,   3.4923,   2.1926,   0.6855,   3.2811,   2.5836,   3.7840,   1.1102,   1.7379,   0.2024,   2.0295,   1.1035,   0.1025,  -0.43,   0.66,   0.85,   2.58,   1.11,   1.85,   3.00,   3.78,   5.94,   7.07
194409,    0.01,    0.47,   -1.21,    0.02,  -1.08,  -1.4081,   2.4103,   2.9529,  -0.0860,  -0.4183,   2.4724,  -0.2984,  -1.4869,   0.0320,   1.2961,   0.7294,   0.8961,  -1.1596,   2.0701,   0.2798,  -0.1871,  -1.0268,  -0.1584,   1.7166,  -0.6282,   0.4840,  -0.3351,   0.1480,  -0.3560,   0.1527,  -0.27,   0.04,   0.75,  -0.38,   0.62,  -0.34,  -1.65,  -0.76,  -0.59,  -1.92
194410,    0.16,   -0.14,   -0.34,    0.03,  -1.24,   0.2275,   1.3302,   1.1239,   0.3501,   0.6171,  -1.1309,   0.6466,   0.8242,   0.6455,  -0.9217,  -1.2861,   1.2811,   0.0226,  -0.9322,  -0.4749,  -0.1914,  -0.5712,  -0.9406,   0.4472,  -1.0980,  -0.2982,   0.9371,   1.2962,  -0.3183,   0.8241,   1.82,   0.42,   0.87,   0.03,  -0.06,  -1.14,  -1.01,  -0.72,  -1.72,  -2.71
194411,    1.71,    0.37,    2.31,    0.03,   1.28,   2.2641,  -0.8189,   2.9322,   4.9150,   1.6752,   2.3444,   1.4312,   3.4310,   3.2832,   4.0616,   0.4752,   2.6088,   1.3272,   1.6997,   3.7115,   1.6258,   2.2797,   2.4147,   4.7806,   1.5505,   1.0686,   1.6719,   2.0940,   2.5278,   3.8827,   1.76,   1.40,   0.93,   2.36,   1.43,   2.13,   2.02,   2.89,   2.31,   3.52
194412,    4.03,    2.24,    5.91,    0.02,   3.36,   2.3957,   2.2269,   6.5294,   7.2626,  15.2508,   6.8372,   5.4455,   7.5938,   6.8884,  14.0350,   5.2757,   7.9706,   5.8869,   5.4206,  10.8515,   3.3480,   4.8889,   5.6518,   6.5141,  12.1700,   2.1536,   3.1555,   4.8466,   4.7381,  11.8035,   3.85,   1.68,   4.61,   3.47,   3.76,   6.06,   9.14,   8.74,   9.39,   9.73
194501,    2.01,    2.44,    0.71,    0.03,   0.04,  21.6976,   5.6074,   6.0942,   4.7783,   3.8313,   4.7371,   3.7714,   5.1232,   6.7762,   3.4336,   4.0797,   4.3168,   3.8475,   3.3517,   4.6418,   2.8509,   3.0586,   3.0660,   1.6220,   3.5428,   1.0247,   0.7403,   3.0205,   6.0042,   1.1586,   3.20,   0.68,   2.87,   2.18,   2.29,   0.92,   2.78,   1.59,   3.05,   3.48
194502,    6.23,    1.56,    4.40,    0.02,   3.03,   6.2352,   4.7196,   9.4887,   7.8017,  11.4091,   7.4173,   7.3892,  10.5928,   8.0604,  12.0272,   6.6889,   5.7622,   9.2252,   9.1012,  10.4484,   6.7620,   6.4225,   7.1238,  10.7741,  14.3486,   5.2451,   5.1824,   5.1406,   7.5566,   8.8370,   6.25,   5.17,   4.84,   6.14,   5.94,   8.04,   7.37,   9.48,   7.38,  10.95
194503,   -3.89,   -1.61,   -1.78,    0.02,  -3.28,  -8.3110,  -6.9837,  -9.1488,  -8.2636, -11.8230,  -3.7709,  -5.6285,  -6.9790,  -4.3683,  -1.5206,  -4.2053,  -5.8084,  -5.3445,  -6.0171,  -7.4397,  -3.9851,  -3.7897,  -3.5425,  -5.0282,  -4.9147,  -3.8402,  -2.7350,  -3.7389,  -5.6498,  -3.6548,  -2.09,  -3.77,  -3.56,  -4.14,  -4.41,  -4.36,  -5.60,  -5.87,  -6.52,  -5.58
194504,    7.80,    0.32,    3.21,    0.03,   4.79,   3.6222,   8.0732,   9.6619,   8.6539,   8.5092,   6.8113,   7.0100,   9.9301,   8.3970,  15.4506,   8.7082,  10.2203,   6.8546,   8.3820,  12.0237,   6.9111,   8.4785,   8.0901,   7.7788,  12.7892,   7.6007,   6.1136,   7.7762,   8.6208,  11.0384,   4.78,   7.03,   8.05,   7.56,   9.31,  10.54,   9.33,   8.69,  12.62,  14.52
194505,    1.73,    1.51,    0.35,    0.03,   0.11,   0.9271,   9.1655,   3.7191,   2.4622,   6.1613,   3.4051,   2.4150,   1.0892,   2.4602,   7.6004,   0.5006,   0.9243,   3.1892,   4.6444,   2.0762,   2.4287,   1.2498,   2.9240,   1.0370,   3.2654,   1.6437,   2.0504,   0.7805,  -0.2752,   1.5367,   2.49,   1.45,   2.01,   1.23,   0.54,   1.72,   2.01,   2.25,   3.08,   1.74
194506,    0.39,    3.10,    4.32,    0.02,   4.11,  18.2547,   2.1723,   4.8189,   6.1949,  15.0893,   8.6614,   0.1238,   0.7850,   1.4058,   7.0627,   1.6407,   2.0089,   0.5682,   2.6665,   4.9973,  -0.6992,  -0.1026,   1.6645,   3.2976,  11.4043,  -2.0803,   0.2198,   0.8768,   1.4777,   2.0752,   0.38,  -0.97,  -0.35,  -0.41,  -1.39,   0.58,   1.83,   2.98,   6.70,   7.94
194507,   -2.17,   -1.46,   -2.71,    0.03,  -2.62,  -3.3546,  -3.7302,  -4.3318,  -3.6428,  -4.2134,  -1.5254,  -4.1131,  -4.0284,  -3.4130,  -5.9044,  -4.0836,  -2.5766,  -3.6756,  -3.9698,  -6.6778,  -1.0172,  -4.3857,  -1.5426,  -3.8135,  -6.1661,  -1.3801,   0.0466,  -3.0545,  -2.0244,  -4.5359,  -2.49,  -0.52,  -3.16,  -0.95,  -2.18,  -1.89,  -2.05,  -2.85,  -5.45,  -8.28
194508,    6.20,    1.61,   -4.40,    0.03,  -1.40,  -0.8260,  11.6282,   7.6246,   5.2057,   4.8795,   5.2701,   7.7305,   7.1585,   6.4034,   5.0593,   9.7964,   6.7842,   8.4752,   7.2950,   2.7207,   6.4395,   9.2290,   9.3329,   6.2775,   0.8709,   8.9008,   5.0761,   4.1188,   2.4380,   2.5879,   7.76,   5.65,   5.87,   7.43,   7.05,   7.40,   5.90,   5.10,   4.22,   3.02
194509,    4.77,    1.71,    0.48,    0.03,   1.40,  14.8524,   8.2827,   3.6049,   6.7640,   7.6840,   3.5014,   8.1682,   6.9938,   7.0208,   8.1378,   6.6159,   6.2788,   6.3248,   7.5610,   5.0670,   4.4530,   6.9869,   5.7934,   5.8923,  10.4330,   5.0524,   2.3783,   3.9358,   5.0469,   5.7790,   6.21,   5.21,   2.42,   4.83,   4.50,   5.26,   5.75,   6.15,   8.06,   8.13
194510,    3.89,    2.46,    2.25,    0.03,   0.25,  16.0294,  10.1070,  11.2329,  12.5400,  10.1612,   6.4345,   6.3195,   5.9257,   5.7707,   5.7248,   5.2675,   2.9796,   6.3381,   5.4750,   5.8296,   4.5467,   3.1074,   6.0328,   5.8116,   6.3500,   2.0864,   3.1071,   5.5029,   7.1791,   4.3259,   5.20,   3.17,   3.16,   4.28,   2.51,   6.37,   2.94,   3.93,   3.69,   9.20
194511,    5.39,    4.16,    4.34,    0.02,   4.25,   7.8221,   9.1103,  14.0778,  13.1189,  11.6552,  13.6008,   8.1113,   7.2844,  13.1046,   9.6642,   7.0715,  12.1084,   6.2731,   9.3584,   8.8030,   7.4942,  10.5157,   8.6752,  10.7541,  17.1829,   2.1188,   3.4672,   5.1925,   5.4913,   9.1421,   4.51,   4.29,   1.95,   6.54,   4.22,   7.38,   7.87,  11.22,  11.83,   8.96
194512,    1.20,    2.12,   -2.32,    0.03,   1.23,   5.9573,   2.8073,   4.9734,   2.9964,   3.0410,   5.0776,   5.2542,   3.1640,   3.5036,   3.1432,   2.3253,  -0.2129,   1.9979,   4.8220,  -0.7391,   2.1873,   2.5120,   2.4484,   2.8362,  -0.0355,   1.7645,   0.8282,   1.4392,  -0.8794,  -1.0358,   0.38,   1.31,   0.68,   0.39,   1.29,   1.31,   1.04,   2.41,   3.23,   5.79
194601,    6.24,    4.02,    2.21,    0.03,   3.76,  35.7304,   9.3558,  11.9343,  11.6946,  16.7396,   7.4302,   9.3531,   7.7491,   8.0629,  12.5573,   6.0917,   9.2051,   6.5732,   5.3770,  15.5099,   5.0633,   8.3866,   9.1751,   7.4667,   9.5588,   6.1447,   4.4348,   4.0467,   6.4878,   7.8356,   4.80,   4.35,   4.98,   6.59,  11.64,   6.52,   8.90,   9.75,   5.24,  11.11
194602,   -5.83,   -0.73,   -1.27,    0.03,  -1.45,  -4.6963, -10.1095,  -6.4701,  -6.6700,  -6.2515,  -5.0368,  -6.5902,  -7.1985,  -6.2501,  -7.6333,  -6.3011,  -6.5305,  -5.8801,  -8.4940,  -9.5382,  -5.1237,  -6.1424,  -5.3310,  -6.8167,  -7.3529,  -5.8644,  -4.3616,  -4.9385,  -6.6972,  -7.6093,  -4.37,  -5.65,  -6.03,  -5.20,  -5.72,  -5.43,  -8.06,  -6.79,  -7.71,  -6.58
194603,    5.87,    0.31,   -0.36,    0.03,   2.69,  -4.6517,   3.7218,   4.5705,   4.5424,   4.0395,   3.6889,   8.0875,   5.4569,   8.2013,   4.1466,   6.7306,   8.5866,   8.5979,   8.3944,   5.7663,   9.1638,   8.4283,   8.2692,   6.3474,   4.4771,   4.5901,   4.4913,   8.3115,   7.5389,   3.8128,   8.11,   2.98,   6.69,   5.36,   6.15,   5.57,   7.84,   9.02,   7.29,   8.32
194604,    4.23,    2.37,    0.45,    0.03,   3.03,   3.2080,   6.2584,  15.3234,   6.8743,   6.7147,   4.2574,   8.4445,   7.5869,   6.7879,   7.6425,   4.1665,   5.2563,   5.5171,   6.6841,   3.7733,   6.3645,   3.7629,   7.7902,   2.7933,   1.1171,   3.4075,   3.9656,   5.5070,   5.7387,   1.8983,   4.68,   3.96,   3.39,   2.97,   4.53,   5.00,   4.58,   6.84,   5.00,   4.77
194605,    3.93,    1.46,    1.09,    0.03,  -0.61,   9.2714,   7.5372,   4.6798,   2.0608,   6.4520,   6.1950,   5.0474,   6.0666,   4.0781,   8.8830,   5.0317,   8.1899,   7.5396,   5.7564,   4.4804,   5.1398,   4.2803,   5.1211,   7.1722,  11.3244,   2.5552,   4.0196,   1.8972,   5.6857,   5.6884,   4.99,   3.88,   2.87,   4.91,   4.16,   3.75,   4.93,   2.52,   5.66,   3.11
194606,   -3.89,   -1.53,   -0.59,    0.03,  -2.52,  -6.3369,  -3.8712,  -5.5328,  -4.5471,  -6.0781,  -4.1643,  -5.7547,  -5.2794,  -5.4951,  -5.9266,  -4.9925,  -5.9744,  -4.6514,  -6.3361,  -4.7647,  -5.4327,  -6.2349,  -5.4733,  -6.1148,  -5.3864,  -4.3054,  -2.5121,  -0.9652,  -5.6178,  -2.7736,  -4.42,  -1.56,  -1.65,  -4.20,  -5.15,  -4.73,  -5.75,  -5.24,  -6.30,  -4.38
194607,   -2.69,   -2.06,    0.04,    0.03,  -0.10,  -6.5410,  -6.7544,  -4.2536,  -3.2959,  -6.5250,  -4.1666,  -5.0617,  -3.6001,  -4.1690,  -4.7188,  -5.4172,  -2.3870,  -4.5286,  -3.2990,  -4.5880,  -3.5127,  -2.5445,  -4.1740,  -3.7832,  -6.2546,  -2.1116,  -4.2581,  -1.6571,  -1.2160,  -2.5025,  -3.84,  -1.91,  -2.63,  -2.09,  -2.99,  -3.42,  -2.84,  -3.49,  -3.53,  -2.36
194608,   -6.44,   -1.78,    0.60,    0.03,  -0.03,  -9.5196,  -8.7293,  -9.4731,  -7.6864,  -9.1387,  -6.8623,  -7.8012,  -8.5098,  -8.3405,  -7.9518,  -9.2078,  -8.0512,  -7.1774,  -6.5170,  -8.4590,  -6.7386,  -6.1294,  -6.6159,  -5.4571,  -9.1800,  -5.9585,  -6.6677,  -6.6398,  -5.0268,  -6.7107,  -7.69,  -6.74,  -7.08,  -5.32,  -5.37,  -5.67,  -7.01,  -7.71,  -5.82,  -6.63
194609,  -10.17,   -4.41,   -1.96,    0.03,   0.74, -15.9800, -18.3069, -15.1062, -15.1498, -18.3059, -13.9983, -13.5065, -13.7578, -13.0959, -16.3644, -13.8065, -11.8575, -12.9116, -11.9051, -14.7687, -11.0201, -10.1769, -14.1930,  -8.4905, -16.3262,  -9.8048,  -8.8075,  -6.3970,  -8.3500, -13.0861, -14.54, -11.34,  -7.66,  -9.58,  -8.13, -10.24,  -8.51,  -9.81, -10.59, -14.19
194610,   -1.44,    0.09,    3.44,    0.03,   0.97,  -4.1431,  -3.6252,   1.5945,  -1.5394,   0.2542,  -4.6593,  -2.6103,  -1.0363,  -0.8291,  -0.7191,  -1.3572,  -2.5176,  -3.0338,  -0.3708,   0.8598,  -3.5936,  -0.8455,  -2.1555,  -0.9629,   2.9259,  -2.3752,  -2.6238,  -3.4096,   0.1574,   0.9772,  -2.87,  -2.79,  -1.44,  -1.71,  -1.94,  -0.17,  -0.50,  -0.42,  -1.29,  -1.60
194611,   -0.01,   -0.40,    1.52,    0.03,   0.20,  -2.8895,   0.9632,  -2.7098,  -1.9121,   0.3594,  -4.4529,   0.1083,  -0.3497,  -0.6959,   1.9287,   0.4550,   0.5369,   1.4142,  -0.7788,   2.2388,   1.7815,   0.0880,   1.1736,  -0.7846,   0.8567,  -0.2505,  -0.1357,   0.3032,   0.8766,  -0.7096,  -3.96,  -2.02,   1.59,  -1.57,   0.73,   2.34,   1.65,  -0.69,  -1.45,   0.16
194612,    4.96,    0.06,   -1.38,    0.03,  -0.10,   1.6961,   8.4525,   3.5099,   3.2897,   3.0843,   4.5531,   7.4313,   3.4396,   4.7508,   4.2176,   5.3376,   4.4620,   6.0754,   7.0827,   3.3029,   7.2876,   5.7638,   8.2831,   2.6418,   4.3078,   5.2999,   6.2626,   4.0180,   4.4397,   3.6553,   3.75,   3.55,   6.40,   3.50,   5.22,   5.00,   5.13,   3.70,   4.53,   7.43
